"CASE_NUMBER","PRIMARY/SUB","cluster_id","agent_id","EMPLOYER_STATE","employer_latitude","employer_longitude","AGENT_ATTORNEY_STATE","agent_latitude","agent_longitude","WORKSITE_STATE","worksite_latitude","worksite_longitude","JOB_TITLE","PRIMARY_CROP","NBR_WORKERS_REQUESTED","BASIC_NUMBER_OF_HOURS","BASIC_RATE_OF_PAY","BASIC_UNIT_OF_PAY","SUPERVISE_OTHER_EMP","EDUCATION_LEVEL","EMP_EXPERIENCE_REQD","EMP_EXP_NUM_MONTHS","OTHER_WORKSITE_LOCATION","ORGANIZATION_FLAG","worksite_latitude_adj","worksite_longitude_adj","labor_aggregator","joint_application"
"H-300-16103-709442","PRI","t bell detasseling","national agricultural consultants","IA",41.382,-91.35001,"NC",35.3458,-79.41705,"IA",41.382,-91.35001,"Farmworker; Diversified","Corn",320,40,12.17,"Hour","N","None","Y",3,"Y","H-2A Labor Contractor or Job Contractor",41.382,-91.35001,"N",0
"H-300-16103-728656","PRI","aguilera harvesting corp","cch bookkeeping","FL",27.63872,-80.39754,"FL",27.2931,-81.36285,"WI",43.16555,-89.9129,"Harvest worker","Corn",43,36,12.02,"Hour","N","None","Y",1,"N","H-2A Labor Contractor or Job Contractor",43.16555,-89.9129,"N",0
"H-300-16103-770032","PRI","jepson family farm partnership",NA,"TN",36.60088,-86.71666,NA,NA,NA,"TN",36.60088,-86.71666,"Tobacco Farmer","Tobacco",20,40,10.85,"Hour","N","None","Y",3,"Y","Individual Employer",36.60088,-86.71666,"N",0
"H-300-16103-810124","PRI","midwest detasseling","florida fruit vegetable association","IN",41.21893,-86.42306,"FL",46.20993,-62.5164,"IN",41.70032,-86.50946,"Corn detasseling","Corn",80,36,12.07,"Hour","N","None","Y",1,"Y","Association - Filing as Agent (H-2A Only)",41.70032,-86.50946,"N",0
"H-300-16103-834223","PRI","hsw partnership","agriculture workforce management association","TN",36.17728,-87.33973,"KY",38.04641,-84.49704,"TN",36.26867,-87.35973,"FARM WORKERS AND LABORERS, CROP","Tobacco",10,40,10.85,"Hour","N","None","N",NA,"Y","Association - Filing as Agent (H-2A Only)",36.26867,-87.35973,"N",0
"H-300-16103-846142","PRI","pahls farm",NA,"MD",39.33086,-76.87034,NA,NA,NA,"MD",39.33086,-76.87034,"Farmworkers and Laborers, Crop, Nursery, and","Fruits",2,39,11.66,"Hour","N","None","Y",3,"N","Individual Employer",39.33086,-76.87034,"N",0
"H-300-16104-031942","PRI","altobelli family farms","h2 express","NY",42.39536,-73.6979,"NY",42.25286,-73.79096,"NY",42.39536,-73.6979,"Farm Worker","Agricultural Equipment Operator",4,40,11.74,"Hour","N","None","Y",3,"N","Individual Employer",42.39536,-73.6979,"N",0
"H-300-16104-086246","PRI","n p producers association","ky famers aid","KY",36.50228,-88.32587,"KY",36.61033,-88.31476,"KY",36.50228,-88.32587,"FARM WORKER/LABORER","Nursery and Greenhouse Workers",3,40,10.85,"Hour","N","None","Y",3,"Y","Individual Employer",36.50228,-88.32587,"N",0
"H-300-16104-106090","PRI","virginia agricultural growers assn  vaga",NA,"VA",36.74724,-78.94256,NA,NA,NA,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",41,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.74724,-78.94256,"Y",0
"H-300-16104-106090","SUB","dan valley farm","virginia agricultural growers assn  vaga","VA",36.58958,-80.41839,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",5,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.58958,-80.41839,"N",1
"H-300-16104-106090","SUB","lights farms","virginia agricultural growers assn  vaga","VA",36.71764,-80.51868,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.71764,-80.51868,"N",1
"H-300-16104-106090","SUB","dehart farms","virginia agricultural growers assn  vaga","VA",36.91571,-80.38769,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.91571,-80.38769,"N",1
"H-300-16104-106090","SUB","cassell danny ray","virginia agricultural growers assn  vaga","VA",36.76625,-80.73702,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",5,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.76625,-80.73702,"N",1
"H-300-16104-106090","SUB","banks farm","virginia agricultural growers assn  vaga","VA",36.76625,-80.73702,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",6,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.76625,-80.73702,"N",1
"H-300-16104-106090","SUB","worrell family farms","virginia agricultural growers assn  vaga","VA",36.85123,-80.91202,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",10,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.85123,-80.91202,"N",1
"H-300-16104-106090","SUB","painter farms","virginia agricultural growers assn  vaga","VA",36.76625,-80.73702,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Cabbage",7,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.76625,-80.73702,"N",1
"H-300-16104-110869","PRI","keith elliott farms","ky famers aid","KY",36.7995,-88.79144,"KY",36.61033,-88.31476,"KY",36.7995,-88.79144,"FARM WORKER/ LABORER","Nursery and Greenhouse Workers",5,40,10.85,"Hour","N","None","Y",3,"Y","Individual Employer",36.7995,-88.79144,"N",0
"H-300-16104-113938","PRI","h and h agribusiness","ky famers aid","KY",36.81004,-87.15417,"KY",36.61033,-88.31476,"KY",36.81004,-87.15417,"FARM WORKER/ LABORER","Stripping",6,40,10.85,"Hour","N","None","Y",3,"Y","Individual Employer",36.81004,-87.15417,"N",0
"H-300-16104-167517","PRI","gulf citrus harvesting hauling","florida fruit vegetable association","FL",26.76154,-81.43858,"FL",46.20993,-62.5164,"IN",40.28837,-86.22972,"Corn Detasseling","Corn",36,36,12.07,"Hour","N","None","N",NA,"Y","Association - Filing as Agent (H-2A Only)",40.28837,-86.22972,"N",0
"H-300-16104-217433","PRI","wafla",NA,"WA",47.02639,-122.8072,NA,NA,NA,"WA",47.23437,-119.8535,"Farm workers and Laborers","General Farmworker",34,40,12.69,"Hour","N","None","Y",3,"Y","Association - Joint Employer (H-2A Only)",47.02639,-122.8072,"Y",0
"H-300-16104-217433","SUB","taber investements","wafla","WA",48.93761,-119.4362,"WA",47.02639,-122.8072,"WA",47.23437,-119.8535,"Farm workers and Laborers","General Farmworker",17,40,12.69,"Hour","N","None","Y",3,"Y","Association - Joint Employer (H-2A Only)",48.93761,-119.4362,"N",1
"H-300-16104-217433","SUB","brandon lewis orchards","wafla","WA",47.41568,-120.2931,"WA",47.02639,-122.8072,"WA",47.23437,-119.8535,"Farm workers and Laborers","General Farmworker",17,40,12.69,"Hour","N","None","Y",3,"Y","Association - Joint Employer (H-2A Only)",47.41568,-120.2931,"N",1
"H-300-16104-220192","PRI","mcneill labor management","usa works","FL",26.68451,-80.66756,"GA",30.68287,-83.17986,"GA",31.23129,-84.21037,"Sweet Corn Harvesters","Sweet Corn",99,40,10.59,"Hour","N","None","Y",1,"Y","H-2A Labor Contractor or Job Contractor",31.23129,-84.21037,"N",0
"H-300-16104-232762","PRI","ozark farms","agri placements international","OK",34.63813,-99.33398,"OK",36.26892,-98.4798,"OK",34.62757,-99.13814,"Farm Labor","Agricultural Equipment Operator",3,48,11.15,"Hour","N","None","Y",3,"N","Individual Employer",34.62757,-99.13814,"N",0
"H-300-16104-266728","PRI","provost ranch","snake river farmers association","UT",40.50646,-111.4133,"ID",42.55852,-113.7639,"UT",40.50646,-111.4133,"General Farm/Irrigation/Livestock Worker","Hay and Straw",3,40,11.37,"Hour","N","None","Y",0,"Y","Individual Employer",40.50646,-111.4133,"N",0
"H-300-16104-274366","PRI","ben dunn","agriculture workforce management association","KY",37.53894,-87.25833,"KY",38.04641,-84.49704,"KY",37.53894,-87.25833,"FARM WORKERS AND LABORERS, CROP","Nursery and Greenhouse Workers",5,40,10.85,"Hour","N","None","N",NA,"Y","Association - Filing as Agent (H-2A Only)",37.53894,-87.25833,"N",0
"H-300-16104-281446","PRI","jack gant farms","ky famers aid","KY",36.81004,-87.15417,"KY",36.61033,-88.31476,"KY",36.81004,-87.15417,"FARM WORKER/ LABORER","Nursery and Greenhouse Workers",2,40,10.85,"Hour","N","None","Y",3,"Y","Individual Employer",36.81004,-87.15417,"N",0
"H-300-16104-301330","PRI","csw and cw","ky famers aid","KY",36.61033,-88.31476,"KY",36.61033,-88.31476,"KY",36.61033,-88.31476,"FARM WORKER/ LABORER","Nursery and Greenhouse Workers",4,40,10.85,"Hour","N","None","Y",0,"Y","Individual Employer",36.61033,-88.31476,"N",0
"H-300-16104-301384","PRI","virginia agricultural growers assn  vaga",NA,"VA",36.74724,-78.94256,NA,NA,NA,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",536,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.74724,-78.94256,"Y",0
"H-300-16104-301384","SUB","parham calvin","virginia agricultural growers assn  vaga","VA",37.22793,-77.40193,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",6,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.22793,-77.40193,"N",1
"H-300-16104-301384","SUB","jackson darrell e","virginia agricultural growers assn  vaga","VA",36.65958,-79.71198,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",1,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.65958,-79.71198,"N",1
"H-300-16104-301384","SUB","dark leaf farm","virginia agricultural growers assn  vaga","VA",37.34264,-78.97502,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.34264,-78.97502,"N",1
"H-300-16104-301384","SUB","bledsoe john c","virginia agricultural growers assn  vaga","VA",37.08043,-77.99723,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.08043,-77.99723,"N",1
"H-300-16104-301384","SUB","roberts farms","virginia agricultural growers assn  vaga","VA",36.75765,-77.84694,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.75765,-77.84694,"N",1
"H-300-16104-301384","SUB","glasscock charles","virginia agricultural growers assn  vaga","VA",37.34201,-77.98099,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",5,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.34201,-77.98099,"N",1
"H-300-16104-301384","SUB","robertson organic farms","virginia agricultural growers assn  vaga","VA",36.65958,-79.71198,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",6,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.65958,-79.71198,"N",1
"H-300-16104-301384","SUB","francis randy t","virginia agricultural growers assn  vaga","VA",NA,NA,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",0,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",NA,NA,"N",1
"H-300-16104-301384","SUB","ragsdale allen s","virginia agricultural growers assn  vaga","VA",36.83597,-79.2278,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",0,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.83597,-79.2278,"N",1
"H-300-16104-301384","SUB","wells f michael","virginia agricultural growers assn  vaga","VA",36.68903,-78.27472,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.68903,-78.27472,"N",1
"H-300-16104-301384","SUB","mayhew tony l","virginia agricultural growers assn  vaga","VA",36.82569,-79.39808,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.82569,-79.39808,"N",1
"H-300-16104-301384","SUB","blair iii wade t","virginia agricultural growers assn  vaga","VA",36.58799,-79.39167,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",6,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.58799,-79.39167,"N",1
"H-300-16104-301384","SUB","farson michael s","virginia agricultural growers assn  vaga","VA",36.75653,-79.10279,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.75653,-79.10279,"N",1
"H-300-16104-301384","SUB","moody j mark","virginia agricultural growers assn  vaga","VA",36.62403,-78.55694,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",8,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.62403,-78.55694,"N",1
"H-300-16104-301384","SUB","kelley iii j thomas","virginia agricultural growers assn  vaga","VA",37.07847,-79.09419,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",1,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.07847,-79.09419,"N",1
"H-300-16104-301384","SUB","snead farms","virginia agricultural growers assn  vaga","VA",36.60485,-78.6305,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",1,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.60485,-78.6305,"N",1
"H-300-16104-301384","SUB","harris robert c bob","virginia agricultural growers assn  vaga","VA",36.82569,-79.39808,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",0,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.82569,-79.39808,"N",1
"H-300-16104-301384","SUB","gary r dalton farms","virginia agricultural growers assn  vaga","VA",36.03852,-77.90628,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.03852,-77.90628,"N",1
"H-300-16104-301384","SUB","lawrence eddie c","virginia agricultural growers assn  vaga","VA",36.61986,-80.00727,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",6,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.61986,-80.00727,"N",1
"H-300-16104-301384","SUB","reynolds gary l","virginia agricultural growers assn  vaga","VA",36.98237,-79.62808,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",3,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.98237,-79.62808,"N",1
"H-300-16104-301384","SUB","hudson michael d","virginia agricultural growers assn  vaga","VA",36.54347,-78.77501,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",0,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.54347,-78.77501,"N",1
"H-300-16104-301384","SUB","warren farms","virginia agricultural growers assn  vaga","VA",36.72654,-78.12913,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.72654,-78.12913,"N",1
"H-300-16104-301384","SUB","amos farm","virginia agricultural growers assn  vaga","VA",36.82014,-79.5867,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.82014,-79.5867,"N",1
"H-300-16104-301384","SUB","moser farms","virginia agricultural growers assn  vaga","VA",36.83597,-79.2278,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",5,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.83597,-79.2278,"N",1
"H-300-16104-301384","SUB","slab town farms","virginia agricultural growers assn  vaga","VA",37.07793,-77.58665,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",6,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.07793,-77.58665,"N",1
"H-300-16104-301384","SUB","old hickory farms","virginia agricultural growers assn  vaga","VA",36.94793,-77.40081,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.94793,-77.40081,"N",1
"H-300-16104-301384","SUB","bowen farms","virginia agricultural growers assn  vaga","VA",36.54347,-78.77501,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",3,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.54347,-78.77501,"N",1
"H-300-16104-301384","SUB","jones neil s","virginia agricultural growers assn  vaga","VA",36.94848,-77.77888,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",7,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.94848,-77.77888,"N",1
"H-300-16104-301384","SUB","hoot owl hollow farm","virginia agricultural growers assn  vaga","VA",37.34201,-77.98099,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",37.34201,-77.98099,"N",1
"H-300-16104-301384","SUB","briar view farms","virginia agricultural growers assn  vaga","VA",36.82014,-79.5867,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",3,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.82014,-79.5867,"N",1
"H-300-16104-301384","SUB","4 m farms","virginia agricultural growers assn  vaga","VA",36.69153,-79.87254,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.69153,-79.87254,"N",1
"H-300-16104-301384","SUB","waller bros farm","virginia agricultural growers assn  vaga","VA",36.93486,-78.94723,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.93486,-78.94723,"N",1
"H-300-16104-301384","SUB","c c farms","virginia agricultural growers assn  vaga","VA",36.94848,-77.77888,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",7,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.94848,-77.77888,"N",1
"H-300-16104-301384","SUB","francis roy bruce","virginia agricultural growers assn  vaga","VA",NA,NA,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",0,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",NA,NA,"N",1
"H-300-16104-301384","SUB","moore farms","virginia agricultural growers assn  vaga","VA",36.82569,-79.39808,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.82569,-79.39808,"N",1
"H-300-16104-301384","SUB","emerson road farms","virginia agricultural growers assn  vaga","VA",36.75458,-79.39975,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",4,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.75458,-79.39975,"N",1
"H-300-16104-301384","SUB","farrar sod farms","virginia agricultural growers assn  vaga","VA",36.68903,-78.27472,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",8,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.68903,-78.27472,"N",1
"H-300-16104-301384","SUB","adkins michael s","virginia agricultural growers assn  vaga","VA",36.82569,-79.39808,"VA",36.74724,-78.94256,"VA",NA,NA,"Farm Worker, Diversified Crops","Hay and Straw",2,40,10.72,"Hour","N","None","N",NA,"Y","Association - Joint Employer (H-2A Only)",36.82569,-79.39808,"N",1
